20.7,328.8
47.8,328.7
59.3,328.6
12.3,328.5
39.8,328.4
22.2,328.4
35.7,328.4
32.6,328.4
9.2,328.4
57.8,328.4
9.5,328.3
40.0,328.3
12.8,328.3
60.3,328.1
67.1,328.1
16.1,328.1
23.6,328.0
40.7,328.0
57.8,328.0
57.6,328.0
64.0,328.0
35.0,327.9
62.8,327.9
44.3,327.9
39.0,327.9
64.6,327.8
56.7,327.8
8.2,327.8
40.4,327.8
36.9,327.8
39.6,327.7
31.9,327.7
11.0,327.7
29.2,327.7
37.8,327.6
38.0,327.6
26.2,327.6
44.3,327.6
49.6,327.6
63.3,327.5
34.0,327.5
29.6,327.5
20.0,327.4
17.1,327.4
45.3,327.4
48.9,327.3
50.9,327.3
20.5,327.3
11.2,327.3
12.5,327.2
44.8,327.2
50.9,327.1
61.8,327.1
29.2,327.1
12.2,327.0
21.9,327.0
66.1,327.0
53.7,327.0
19.9,327.0
30.2,326.9
49.8,326.9
26.5,326.8
50.3,326.8
61.7,326.8
66.6,326.8
36.4,326.8
67.2,326.7
8.8,326.7
42.0,326.7
58.4,326.6
65.3,326.6
56.1,326.6
55.2,326.5
62.6,326.5
8.5,326.4
50.9,326.4
64.9,326.4
59.6,326.4
66.5,326.3
33.9,326.3
30.5,326.3
18.1,326.2
19.3,326.2
29.5,326.1
57.7,326.1
57.9,326.0
63.6,326.0
50.9,326.0
43.8,326.0
52.7,326.0
16.4,326.0
31.1,326.0
58.2,325.9
21.1,325.9
65.9,325.8
28.8,325.7
31.5,325.7
38.8,325.7
41.5,325.6
24.4,325.6
56.4,325.5
62.6,325.5
8.3,325.4
29.1,325.4
29.0,325.3
39.4,325.2
66.2,325.2
23.2,325.1
49.9,325.1
47.3,325.1
52.3,325.0
22.7,325.0
26.1,324.9
63.6,324.9
16.7,324.9
8.2,324.8
68.2,324.8
48.9,324.8
32.1,324.7
10.4,324.6
21.9,324.6
69.3,324.5
50.9,324.5
58.5,324.5
63.5,324.4
56.6,324.4
32.4,324.4
21.5,324.4
18.0,324.2
49.9,324.2
16.1,324.2
70.0,324.1
58.9,324.1
31.4,324.1
35.5,324.1
9.8,324.0
59.8,324.0
44.2,324.0
7.5,323.9
7.6,323.9
29.4,323.9
40.7,323.9
19.8,323.8
22.3,323.7
12.8,323.7
40.2,323.7
10.4,323.7
9.4,323.6
31.2,323.6
51.2,323.6
8.2,323.6
12.8,323.5
59.9,323.5
49.7,323.5
8.1,323.4
25.5,323.4
17.9,323.4
28.8,323.2
49.7,323.2
62.0,323.1
17.6,323.1
30.6,323.1
54.0,323.1
40.2,323.0
64.3,323.0
62.5,323.0
27.1,323.0
42.7,323.0
27.8,322.9
38.8,322.9
28.0,322.8
51.1,322.8
35.7,322.7
64.6,322.7
19.6,322.5
23.1,322.5
69.4,322.5
9.2,322.5
58.3,322.5
33.2,322.5
60.6,322.4
65.1,322.4
13.6,322.3
49.5,322.2
69.7,322.2
23.5,322.1
13.4,322.0
21.9,322.0
25.9,322.0
26.7,321.9
21.2,321.9
47.2,321.8
24.6,321.8
8.8,321.8
24.1,321.8
19.2,321.8
68.5,321.7
48.9,321.7
20.7,321.7
10.6,321.7
43.7,321.7
59.1,321.7
13.2,321.6
24.8,321.5
24.1,321.5
57.3,321.5
42.5,321.5
57.0,321.5
50.7,321.4
51.7,321.3
58.1,321.3
21.0,321.3
17.5,321.2
17.8,321.2
46.4,321.2
66.9,321.1
41.7,321.1
52.3,321.1
59.5,321.1
29.8,321.0
19.0,321.0
20.0,321.0
49.9,321.0
25.9,321.0
46.4,320.9
22.8,320.9
20.5,320.9
41.5,320.8
55.8,320.8
64.9,320.7
12.4,320.7
15.8,320.7
41.9,320.6
7.2,320.6
39.8,320.5
66.1,320.5
52.6,320.4
21.2,320.4
12.4,320.4
41.1,320.4
47.2,320.3
39.7,320.3
53.1,320.1
22.8,320.1
37.9,320.0
20.1,320.0
13.2,320.0
24.3,320.0
41.4,320.0
57.9,319.7
32.0,319.7
60.1,319.6
52.3,319.6
64.6,319.6
52.3,319.6
13.5,319.5
26.4,319.5
31.9,319.5
58.4,319.5
23.1,319.4
63.7,319.4
13.3,319.4
65.6,319.4
65.5,319.3
42.8,319.2
27.2,319.2
8.7,319.2
28.9,319.2
53.1,319.1
48.4,319.1
49.5,319.0
45.2,319.0
8.9,318.9
67.7,318.9
68.8,318.9
21.2,318.9
42.8,318.9
34.9,318.9
54.1,318.8
44.5,318.8
42.4,318.8
17.3,318.8
37.7,318.8
51.9,318.8
13.3,318.7
48.8,318.6
20.9,318.6
23.2,318.5
58.4,318.5
58.5,318.4
64.0,318.4
25.5,318.4
7.5,318.4
58.1,318.3
60.0,318.3
39.9,318.3
63.5,318.3
33.5,318.2
50.5,318.2
54.0,318.1
57.9,318.1
38.1,318.1
45.2,318.1
46.0,318.1
22.9,318.0
36.9,317.9
69.2,317.9
21.1,317.9
38.2,317.9
66.9,317.8
37.5,317.8
57.7,317.8
34.2,317.7
7.8,317.7
11.6,317.7
43.4,317.6
25.8,317.6
8.4,317.4
13.7,317.4
48.2,317.4
29.8,317.4
15.2,317.3
19.5,317.3
46.8,317.3
32.5,317.3
7.4,317.3
42.8,317.2
19.2,317.2
22.6,317.2
27.5,317.1
22.2,317.1
10.7,317.1
38.2,317.0
39.1,316.9
8.5,316.9
60.8,316.8
40.8,316.8
23.1,316.8
37.1,316.8
25.8,316.7
68.7,316.6
20.3,316.6
63.1,316.6
42.0,316.6
18.7,316.5
67.2,316.5
43.9,316.4
61.2,316.4
23.9,316.3
41.2,316.3
40.9,316.3
41.4,316.2
39.3,316.2
23.5,316.2
13.9,316.1
62.0,316.1
52.2,316.1
52.4,316.1
26.3,316.1
58.3,316.1
41.1,316.0
7.6,315.9
10.3,315.9
19.8,315.8
63.9,315.7
51.2,315.7
36.8,315.6
66.5,315.6
15.7,315.4
65.3,315.4
63.4,315.3
40.3,315.3
15.2,315.2
14.6,315.2
14.4,315.2
68.7,315.2
50.1,315.2
21.3,315.2
45.2,315.1
26.8,315.1
10.0,315.1
9.1,315.1
23.6,315.0
31.3,314.9
29.9,314.9
13.3,314.9
40.1,314.8
48.2,314.8
52.2,314.7
41.0,314.7
44.9,314.7
52.2,314.7
46.8,314.5
33.8,314.5
68.2,314.5
40.9,314.4
18.1,314.4
49.8,314.4
8.2,314.4
55.0,314.4
12.0,314.3
58.5,314.3
38.0,314.2
20.8,314.2
18.0,314.2
65.5,314.2
38.8,314.1
39.9,314.1
35.6,314.1
21.3,314.1
27.8,314.1
23.5,314.1
20.7,314.0
64.0,314.0
50.7,314.0
12.0,313.9
13.2,313.9
26.0,313.9
12.8,313.8
32.0,313.8
41.0,313.8
25.7,313.8
9.0,313.8
46.5,313.7
25.9,313.7
23.6,313.6
44.4,313.6
42.9,313.5
31.5,313.5
46.9,313.5
49.9,313.5
17.8,313.4
45.4,313.4
16.2,313.4
65.4,313.3
19.5,313.2
33.8,313.2
15.0,313.1
32.8,313.0
61.2,312.9
47.4,312.9
64.2,312.9
13.6,312.9
12.5,312.9
31.7,312.8
17.2,312.7
36.6,312.7
27.6,312.6
40.7,312.6
52.6,312.6
57.3,312.6
28.0,312.5
36.2,312.5
63.9,312.5
27.2,312.5
57.9,312.5
23.7,312.4
65.9,312.4
26.8,312.3
58.6,312.3
16.7,312.3
34.6,312.3
50.5,312.3
49.7,312.2
19.2,312.2
51.8,312.2
45.3,312.2
51.5,312.2
60.3,312.2
52.3,312.1
37.4,312.1
38.9,312.1
35.9,312.0
12.8,312.0
63.5,311.9
67.0,311.8
29.9,311.8
61.3,311.8
67.4,311.7
60.5,311.7
13.2,311.7
24.0,311.7
20.8,311.7
38.6,311.7
10.3,311.6
25.3,311.6
68.4,311.6
16.5,311.5
38.1,311.5
27.1,311.4
51.7,311.4
47.5,311.4
7.5,311.4
52.5,311.4
13.9,311.4
15.9,311.4
7.7,311.3
62.6,311.3
47.1,311.2
25.4,311.2
64.6,311.2
38.5,311.2
24.5,311.1
44.6,311.1
24.3,311.1
56.9,311.0
39.7,311.0
64.8,311.0
52.5,311.0
42.3,310.9
54.8,310.9
49.8,310.9
30.3,310.9
25.2,310.8
26.1,310.8
20.2,310.8
18.8,310.7
65.5,310.6
22.9,310.6
35.7,310.6
7.4,310.6
48.9,310.6
61.2,310.5
45.8,310.5
62.1,310.5
11.6,310.5
34.8,310.5
26.1,310.5
59.8,310.5
48.3,310.5
58.5,310.4
68.8,310.4
9.2,310.4
31.3,310.3
54.6,310.3
35.5,310.2
58.4,310.1
28.2,309.9
24.3,309.9
24.0,309.9
21.7,309.8
19.0,309.8
65.1,309.8
62.6,309.8
49.1,309.7
56.6,309.6
28.9,309.6
14.9,309.6
16.1,309.5
24.3,309.5
54.5,309.5
57.7,309.4
34.6,309.4
56.5,309.4
57.2,309.3
9.2,309.3
13.8,309.2
35.7,309.2
59.6,309.2
42.8,309.2
28.0,309.1
68.6,309.1
56.6,309.1
55.2,309.1
43.4,309.0
57.3,309.0
64.0,309.0
39.9,309.0
56.5,309.0
30.0,309.0
52.2,309.0
35.7,308.9
41.5,308.9
49.7,308.8
43.9,308.8
41.6,308.8
69.4,308.8
67.0,308.8
36.2,308.8
19.5,308.8
50.8,308.8
54.6,308.8
8.5,308.8
37.9,308.7
50.4,308.7
21.0,308.7
65.8,308.6
49.7,308.6
51.5,308.6
44.5,308.6
45.4,308.6
37.2,308.5
32.6,308.5
11.2,308.4
48.8,308.4
22.7,308.3
8.4,308.3
16.9,308.3
37.1,308.2
12.4,308.2
13.6,308.2
63.9,308.1
47.0,308.1
45.5,308.0
55.9,308.0
33.2,308.0
34.3,308.0
29.8,308.0
32.7,307.9
30.6,307.7
45.4,307.7
42.4,307.7
13.6,307.6
23.2,307.6
18.9,307.5
9.6,307.4
35.6,307.4
24.4,307.4
60.9,307.4
61.7,307.4
62.3,307.4
32.2,307.4
10.0,307.3
16.9,307.2
58.8,307.2
8.8,307.2
64.1,307.1
16.5,307.1
68.7,307.1
64.5,307.0
23.1,307.0
55.4,306.9
65.6,306.8
33.4,306.7
34.5,306.5
21.4,306.5
7.5,306.5
28.0,306.4
24.5,306.4
35.1,306.4
14.1,306.4
21.9,306.4
30.7,306.3
21.2,306.3
46.9,306.2
25.1,306.2
25.9,306.2
62.5,306.1
31.1,306.1
63.5,306.1
7.2,306.0
70.0,306.0
65.7,305.9
24.3,305.9
10.3,305.9
65.9,305.9
11.0,305.9
65.8,305.8
52.8,305.7
62.0,305.7
49.0,305.7
26.0,305.7
32.3,305.7
14.7,305.6
52.5,305.6
53.5,305.6
33.1,305.6
24.7,305.6
17.2,305.6
18.1,305.5
47.1,305.5
35.4,305.4
56.7,305.3
51.8,305.3
21.6,305.3
42.9,305.2
16.1,305.2
43.3,305.2
30.1,305.2
16.3,305.1
14.6,305.0
30.8,305.0
60.7,305.0
52.0,304.9
31.1,304.8
65.3,304.8
20.2,304.7
60.2,304.7
51.2,304.6
48.5,304.5
22.7,304.5
68.2,304.5
28.2,304.4
35.1,304.4
26.1,304.4
65.3,304.4
65.6,304.3
58.9,304.3
61.3,304.3
47.5,304.3
12.4,304.1
21.1,304.1
23.4,304.1
27.3,304.1
58.1,303.9
10.6,303.9
66.9,303.8
48.3,303.8
12.6,303.8
29.1,303.7
14.8,303.7
66.3,303.6
11.8,303.6
45.4,303.5
65.5,303.5
60.7,303.5
24.9,303.5
62.0,303.4
49.1,303.3
57.7,303.3
62.2,303.1
24.5,303.1
21.4,303.1
17.8,303.0
45.8,303.0
52.1,302.9
50.6,302.9
34.0,302.9
13.2,302.9
8.4,302.8
36.1,302.8
52.0,302.8
59.4,302.8
24.1,302.7
66.2,302.7
15.3,302.7
46.0,302.7
16.0,302.6
60.3,302.6
45.8,302.6
24.0,302.5
17.2,302.5
49.8,302.4
62.4,302.4
38.2,302.4
54.1,302.4
27.1,302.4
10.9,302.4
33.5,302.3
21.9,302.2
25.1,302.2
46.9,302.2
48.7,302.1
64.5,302.1
24.8,302.1
32.1,302.1
12.8,302.1
53.9,302.1
67.4,302.0
11.7,302.0
56.9,302.0
69.9,302.0
10.5,301.9
23.7,301.9
40.0,301.9
44.1,301.8
47.8,301.8
60.1,301.7
58.7,301.7
58.8,301.7
49.3,301.7
35.0,301.6
33.1,301.6
53.6,301.6
29.5,301.6
70.0,301.5
65.4,301.4
44.0,301.3
61.2,301.2
34.5,301.2
43.6,301.2
55.5,301.2
25.7,301.2
54.4,301.1
18.3,301.1
50.0,301.1
43.6,301.0
54.2,301.0
16.5,301.0
16.3,300.9
59.2,300.9
13.5,300.8
53.3,300.8
30.4,300.8
25.1,300.7
59.8,300.7
12.5,300.7
61.3,300.7
42.1,300.7
60.9,300.6
23.5,300.5
37.0,300.4
46.2,300.3
17.8,300.3
68.8,300.2
49.7,300.2
62.0,300.1
12.2,300.1
49.9,300.1
48.7,300.1
50.8,300.0
